PP,Blok,Condition,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP1,2,T,20120918T144400000,0,913843,0,823165,0,89137,0,5386,0,2237,0,7338,0,1445,0,254,0,82495,0,924075,-2,44960,1,126762,0,0,0,25316,0,12658,0,308017,0,0,0,109705,0,71730,0,924051,0,16878,0,21097,0,0,0,0,0,143460,0,675105,0,8439,0,0,0,0,0,312236,0,126582,0,12658,0,0,0,4219,0,0,0,0,0,0,0,0,0,0,0,0,0,46414,,
PP1,2,T,20120918T144500000,0,917263,0,776370,0,71989,0,674,0,2173,0,16306,0,2269,0,79,0,69541,0,826181,-2,838536,0,846573,0,4184,0,0,0,0,0,146444,0,87866,0,0,0,142259,0,945607,0,33473,0,4184,0,0,0,0,0,0,1,753138,0,4184,0,0,0,8368,0,12552,0,66946,0,184100,0,29289,0,12552,0,0,0,50209,0,0,0,4184,0,0,0,0,0,0,,
PP1,2,T,20120918T144600000,0,927848,0,790702,0,92934,0,8370,0,1188,0,17166,0,1782,0,239,0,83754,-3,994960,-3,840381,1,810698,0,8439,0,54852,0,54852,0,54852,0,29536,0,0,0,25316,0,924051,0,8439,0,12658,0,0,0,0,0,0,1,434599,0,0,0,0,0,42194,0,181435,0,12658,0,451477,0,0,0,109705,0,0,0,0,0,0,0,12658,0,0,0,0,0,194093,,
PP1,2,T,20120918T144700000,0,927270,0,869544,0,29917,0,44367,0,1847,0,6897,0,1346,0,1740,0,14872,3,198209,-3,518381,1,302166,0,0,0,50209,0,158996,0,644351,0,4184,0,384937,0,0,0,937238,0,16736,0,0,0,0,0,0,0,807531,0,661088,0,0,0,0,0,0,0,962343,0,531381,0,456067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83682,,
PP1,2,T,20120918T144800000,0,915077,0,922235,0,28463,0,28475,0,2896,0,7547,0,1122,0,2536,0,1837,0,432219,-3,607092,2,34806,0,12500,0,54167,0,66667,0,445833,0,0,0,212500,0,0,0,891667,0,25000,0,4167,0,0,0,0,0,516667,0,650000,0,0,0,0,0,4167,0,679167,0,25000,0,437500,0,0,0,12500,0,0,0,0,0,0,0,20833,0,0,0,0,0,175000,,
PP1,2,T,20120918T144900000,0,925087,0,901231,0,28824,0,49855,0,2137,0,2753,0,1418,0,2080,0,21755,4,843698,-2,294884,1,649779,0,0,0,16667,0,145833,0,562500,0,33333,0,337500,0,16667,0,941667,0,8333,0,0,0,0,0,0,0,625000,0,279167,0,0,0,0,0,79167,1,95833,0,141667,0,504167,0,70833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,,
PP1,2,T,20120918T145000000,0,912667,0,776961,0,34296,0,16980,0,2898,0,14184,0,1217,0,2152,0,16538,-2,411396,-1,860108,1,286964,0,4762,0,80952,0,85714,0,166667,0,9524,0,66667,0,14286,0,904762,0,4762,0,9524,0,0,0,0,0,109524,1,66667,0,0,0,0,0,0,0,242857,0,0,0,385714,0,66667,0,0,0,0,0,0,0,0,0,4762,0,0,0,0,0,209524,,
PP1,2,T,20120918T145100000,0,911691,0,860975,0,36247,0,42599,0,13217,0,6622,0,664,0,3837,0,16641,4,314327,-2,880932,1,524351,0,34632,0,99567,0,199134,0,519481,0,12987,0,220779,0,12987,0,904762,0,0,0,4329,0,0,0,0,0,346320,0,129870,0,8658,0,17316,0,0,0,805195,0,199134,0,787879,0,0,0,0,0,0,0,0,0,0,0,47619,0,0,0,0,0,303030,,
PP1,2,T,20120918T145200000,0,920683,0,826871,0,34282,0,73330,0,1695,0,11357,0,2426,0,3613,0,39303,4,810756,-1,959762,0,248307,0,0,0,71130,0,163180,0,523013,0,4184,0,343096,0,0,0,941423,0,0,0,0,0,0,0,16736,0,594142,0,581590,0,0,0,0,0,0,1,121339,0,8368,1,50209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213389,,
PP1,2,T,20120918T145300000,0,907465,0,760399,0,17903,0,11663,0,2013,0,20506,0,1081,0,665,0,5605,-3,348805,-3,66461,0,833342,0,0,0,4310,0,17241,0,581897,0,43103,0,215517,0,0,0,948276,0,4310,0,0,0,0,0,12931,0,202586,0,935345,0,0,0,0,0,12931,0,370690,0,0,0,99138,0,806034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64655,,
PP1,2,T,20120918T145400000,0,906773,0,794519,0,23998,0,72885,0,10383,0,14124,0,1264,0,10970,0,55949,2,989139,-2,552514,0,903017,0,0,0,170306,0,379913,0,646288,0,43668,0,406114,0,0,0,868996,0,13100,0,13100,0,0,0,4367,0,969432,0,589520,0,34934,0,0,0,17467,1,458515,0,0,0,668122,0,8734,0,0,0,0,0,4367,0,0,0,0,0,0,0,0,0,510917,,
PP1,2,T,20120918T145500000,0,920092,0,896492,0,28605,0,50610,0,6403,0,7348,0,1151,0,2909,0,26560,5,600696,-3,721029,1,221540,0,20833,0,79167,0,170833,0,779167,0,0,0,408333,0,0,0,929167,0,12500,0,0,0,0,0,29167,0,550000,0,250000,0,0,0,0,0,120833,1,370833,0,0,0,612500,0,0,0,0,0,0,0,4167,0,0,0,41667,0,0,0,0,0,254167,,
PP1,2,T,20120918T145600000,0,908708,0,903132,0,30518,0,24066,0,4315,0,4423,0,1416,0,2422,0,3686,-3,52396,-2,820350,1,383363,0,0,0,29167,0,75000,0,387500,0,0,0,204167,0,4167,0,933333,0,4167,0,16667,0,0,0,4167,0,558333,0,645833,0,0,0,0,0,4167,0,404167,0,0,0,341667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133333,,
PP1,2,T,20120918T145700000,0,921649,0,923190,0,21102,0,21832,0,2184,0,5553,0,934,0,1701,0,1578,0,66457,-3,464237,2,536315,0,0,0,33898,0,84746,0,504237,0,0,0,224576,0,0,0,923729,0,16949,0,12712,0,0,0,4237,0,305085,0,605932,0,0,0,0,0,42373,0,546610,0,0,0,398305,0,0,0,8475,0,0,0,33898,0,0,0,0,0,0,0,0,0,29661,,
PP1,2,T,20120918T145800000,0,916820,0,946799,0,19871,0,38493,0,5518,0,2781,0,699,0,1802,0,20686,2,162968,-3,372725,2,286032,0,0,0,54852,0,84388,0,675105,0,0,0,421941,0,0,0,924051,0,8439,0,4219,0,0,0,0,0,620253,0,143460,0,8439,0,21097,0,0,0,704641,0,135021,0,658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139241,,
PP1,2,T,20120918T145900000,0,902874,0,863561,0,55122,0,26710,0,3494,0,4372,0,1170,0,1044,0,28056,-3,7635,-2,836949,1,701517,0,0,0,271186,0,233051,0,258475,0,84746,0,131356,0,25424,0,868644,0,38136,0,4237,0,0,0,0,0,38136,0,228814,0,46610,0,0,0,29661,0,529661,0,0,0,279661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563559,,
PP1,2,T,20120918T150000000,0,910098,0,684578,0,44830,0,9193,0,2901,0,17430,0,1787,0,555,0,33085,-4,718505,-2,770373,2,267887,0,0,0,92827,0,12658,0,185654,0,8439,0,25316,0,29536,0,928270,0,8439,0,16878,0,0,0,0,0,16878,0,957806,0,0,0,0,0,25316,0,253165,0,0,0,223629,0,0,0,8439,0,0,0,0,0,0,0,0,0,0,0,0,0,29536,,
PP1,2,T,20120918T150100000,0,905575,0,692954,0,20120,0,21709,0,3686,0,23294,0,564,0,2687,0,3789,-3,86534,-6,362190,1,680527,0,0,0,29536,0,12658,0,270042,0,0,0,181435,0,0,0,713080,0,210970,0,0,0,0,0,0,0,354430,1,345992,0,0,0,0,0,118143,0,582278,0,0,0,219409,0,16878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42194,,
PP1,2,T,20120918T150200000,0,915599,0,855925,0,28865,0,1384,0,15586,0,5243,0,5130,0,426,0,11463,-10,967131,-5,685182,3,168954,0,87500,0,0,0,45833,0,345833,0,62500,0,191667,0,0,0,983333,0,8333,0,0,0,0,0,0,0,87500,0,358333,0,0,0,0,0,0,0,225000,0,0,0,16667,0,33333,0,0,0,33333,0,0,0,0,0,316667,0,0,0,0,0,79167,,
PP1,3,R,20120918T152300000,0,850770,0,682993,0,222332,0,25236,0,2589,0,23389,0,772,0,5406,0,195910,-15,93642,-3,50191,0,769110,0,26490,0,245033,0,278146,0,86093,0,238411,0,79470,0,165563,0,715232,0,119205,0,33113,0,337748,0,324503,0,39735,0,344371,0,271523,0,19868,0,198675,0,516556,0,119205,0,145695,0,0,0,490066,0,6623,0,72848,0,26490,0,59603,0,0,0,0,0,596026,,
PP1,3,R,20120918T152400000,0,883984,0,730674,0,181836,0,4863,0,3597,0,7474,0,3443,0,2867,0,170841,-16,7185,-3,219127,1,755890,0,147679,0,164557,0,12658,0,37975,0,362869,0,16878,0,71730,0,886076,0,0,0,33755,0,4219,0,71730,0,0,0,265823,0,126582,0,0,0,160338,0,561181,0,0,0,25316,0,0,0,80169,0,12658,0,4219,0,0,0,282700,0,0,0,0,0,12658,,
PP1,3,R,20120918T152500000,0,877724,0,874627,0,155671,0,1297,0,6974,0,2079,0,112,0,119,0,148585,-16,328587,-2,844682,-5,213625,0,0,0,808333,0,295833,0,12500,0,0,0,0,0,0,0,950000,0,4167,0,0,0,0,0,0,0,0,0,4167,0,83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341667,,
PP1,3,R,20120918T152600000,0,859122,0,911065,0,119894,0,1383,0,9333,0,1729,0,59,0,116,0,110561,-18,552210,-2,986390,-4,3000,0,0,0,912500,0,91667,0,0,0,0,0,0,0,0,0,975000,0,0,0,0,0,0,0,0,0,0,0,0,0,29167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20833,,
PP1,3,R,20120918T152700000,0,867994,0,652115,0,112634,0,21231,0,12419,0,1948,0,715,0,4372,0,85535,-10,117824,-4,81485,-1,656867,0,39648,0,458150,0,193833,0,57269,0,176211,0,79295,0,74890,0,903084,0,4405,0,8811,0,405286,0,4405,0,79295,0,0,0,88106,0,0,0,83700,0,920705,0,149780,0,0,0,22026,0,581498,0,4405,0,48458,0,0,0,96916,0,4405,0,0,0,233480,,
PP1,3,R,20120918T152800000,0,934934,0,949647,0,60860,0,595,0,4471,0,4640,0,526,0,1123,0,55967,-22,952427,-4,344983,6,982354,0,0,0,0,0,0,0,0,0,379167,0,79167,0,266667,0,995833,0,0,0,0,0,0,0,0,0,16667,0,129167,0,0,0,0,0,0,0,225000,0,0,0,0,0,0,0,91667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PP1,3,I,20120918T153300000,0,887990,0,827054,0,93185,0,11185,0,13597,0,6722,0,239,0,1642,0,72408,-9,548236,-3,29878,0,811143,0,0,0,640000,0,435556,0,346667,0,17778,0,146667,0,0,0,822222,0,97778,0,8889,0,0,0,40000,0,253333,0,133333,0,102222,0,0,0,84444,0,151111,0,31111,0,66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995556,,
PP1,3,I,20120918T153400000,0,896905,0,779856,0,75191,0,41377,0,2980,0,17736,0,220,0,2632,0,32644,-3,597581,-6,470974,0,502171,0,0,0,176471,0,243697,0,302521,0,21008,0,247899,0,0,0,563025,0,386555,0,4202,0,0,0,0,0,579832,0,651261,0,0,0,0,0,147059,0,260504,0,0,0,361345,0,0,0,21008,0,0,0,0,0,0,0,0,0,0,0,8403,0,420168,,
PP1,3,I,20120918T153500000,0,899104,0,883020,0,43846,0,23580,0,22377,0,5148,0,221,0,1327,0,9868,-2,416198,-5,599513,0,693229,0,0,0,254167,0,145833,0,520833,0,50000,0,395833,0,0,0,612500,0,300000,0,29167,0,0,0,0,0,954167,0,229167,0,12500,0,0,0,66667,0,166667,0,0,0,170833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141667,,
PP1,3,I,20120918T153600000,0,872495,0,924996,0,33387,0,5167,0,6065,0,6229,0,126,0,406,0,24456,-7,67283,-8,318016,1,804512,0,0,0,41667,0,91667,0,241667,0,141667,0,262500,0,0,0,570833,0,408333,0,0,0,0,0,0,0,420833,0,325000,0,0,0,0,0,0,0,8333,0,0,0,70833,0,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66667,,
PP1,3,I,20120918T153700000,0,880096,0,784418,0,53165,0,2102,0,4156,0,16173,0,223,0,225,0,47862,-8,823743,-5,748997,1,655942,0,0,0,126984,0,126984,0,259259,0,5291,0,312169,0,0,0,788360,0,179894,0,0,0,0,0,10582,0,238095,0,793651,0,26455,0,0,0,52910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227513,,
PP1,3,I,20120918T153800000,0,889986,0,831428,0,82158,0,8753,0,6034,0,6119,0,373,0,255,0,68788,-8,523961,-4,711882,0,863016,0,0,0,163180,0,138075,0,259414,0,0,0,179916,0,0,0,774059,0,175732,0,0,0,0,0,0,0,200837,0,640167,0,12552,0,0,0,0,0,37657,0,0,0,4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142259,,
PP1,3,I,20120918T153900000,0,919921,0,850539,0,79689,0,7480,0,1726,0,18415,0,645,0,764,0,71634,-2,148609,-2,772120,1,78852,0,4167,0,108333,0,37500,0,404167,0,108333,0,245833,0,16667,0,833333,0,95833,0,25000,0,4167,0,25000,0,533333,0,700000,0,0,0,0,0,8333,0,233333,0,100000,0,316667,0,0,0,0,0,0,0,0,0,0,0,4167,0,0,0,0,0,25000,,
PP1,3,I,20120918T154000000,0,908562,0,861260,0,45667,0,4829,0,2497,0,11549,0,646,0,239,0,39106,-6,30509,-4,984016,0,904832,0,0,0,87500,0,79167,0,75000,0,425000,0,120833,0,0,0,754167,0,208333,0,0,0,0,0,0,0,129167,1,104167,0,12500,0,0,0,0,0,70833,0,0,0,141667,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,16667,,
PP1,3,I,20120918T154100000,0,902124,0,806584,0,76858,0,4316,0,2624,0,23881,0,678,0,456,0,70615,-8,595960,-5,41174,2,187207,0,20921,0,4184,0,0,0,92050,0,267782,0,142259,0,16736,0,878661,0,83682,0,0,0,41841,0,25105,0,154812,0,882845,0,4184,0,0,0,20921,0,87866,0,87866,0,29289,0,96234,0,87866,0,8368,0,0,0,0,0,41841,0,0,0,79498,0,33473,,
PP1,3,I,20120918T154200000,0,911998,0,908676,0,33531,0,46459,0,1547,0,5077,0,588,0,3299,0,13245,0,965784,-2,99294,0,60248,0,0,0,75000,0,91667,0,354167,0,241667,0,383333,0,0,0,770833,0,141667,0,8333,0,0,0,0,0,762500,0,545833,0,0,0,0,0,0,0,675000,0,0,0,866667,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,,
PP1,3,I,20120918T154300000,0,887179,0,888962,0,53124,0,8765,0,4027,0,6444,0,382,0,502,0,41377,-4,282804,-6,239537,2,55299,0,0,0,129167,0,41667,0,204167,0,429167,0,266667,0,0,0,570833,0,400000,0,4167,0,0,0,0,0,316667,0,362500,0,0,0,0,0,33333,0,162500,0,0,0,495833,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29167,,
PP1,3,I,20120918T154400000,0,894957,0,871367,0,41748,0,24479,0,3594,0,5678,0,409,0,1827,0,15511,-4,932769,-3,421635,1,47409,0,0,0,129707,0,96234,0,259414,0,234310,0,175732,0,0,0,690377,0,263598,0,8368,0,0,0,0,0,564854,0,351464,0,0,0,0,0,0,0,179916,0,0,0,414226,0,29289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75314,,
PP1,3,I,20120918T154500000,0,918085,0,914533,0,70821,0,16494,0,5156,0,12208,0,214,0,979,0,51128,-4,445582,-6,398593,1,995489,0,17241,0,107759,0,129310,0,314655,0,228448,0,413793,0,0,0,556034,0,383621,0,17241,0,0,0,0,0,754310,0,521552,0,0,0,0,0,68966,0,38793,0,0,0,439655,0,0,0,43103,0,0,0,112069,0,30172,0,30172,0,0,0,94828,0,224138,,
PP1,3,I,20120918T154600000,0,906498,0,906576,0,67014,0,24424,0,6590,0,5221,0,1350,0,1233,0,39959,-3,270797,-5,716441,1,43416,0,41667,0,120833,0,95833,0,379167,0,241667,0,387500,0,0,0,566667,0,337500,0,29167,0,108333,0,8333,0,841667,0,175000,0,0,0,0,0,12500,0,29167,0,125000,0,341667,0,8333,0,37500,0,0,0,0,0,0,0,87500,0,0,0,0,0,150000,,
PP1,3,I,20120918T154700000,0,901211,0,958382,0,30717,0,20280,0,6482,0,3373,0,350,0,1154,0,6818,-1,447364,-6,241454,1,335436,0,8547,0,51282,0,42735,0,410256,0,59829,0,551282,0,0,0,615385,0,316239,0,0,0,0,0,0,0,756410,0,21368,0,0,0,0,0,17094,0,431624,0,8547,0,551282,0,0,0,4274,0,0,0,12821,0,0,0,8547,0,0,0,25641,0,47009,,
PP1,3,I,20120918T154800000,0,896559,0,897949,0,34570,0,33707,0,2733,0,3502,0,658,0,2462,0,37,0,485135,-5,651872,0,549604,0,0,0,100000,0,108333,0,416667,0,220833,0,383333,0,0,0,616667,0,337500,0,4167,0,0,0,0,0,741667,0,150000,0,0,0,0,0,8333,0,558333,0,0,0,562500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45833,,
PP1,3,I,20120918T154900000,0,892376,0,934922,0,32628,0,18285,0,5673,0,2473,0,855,0,2078,0,12097,-4,109626,-5,879282,0,948497,0,0,0,156780,0,80508,0,279661,0,233051,0,415254,0,0,0,699153,0,266949,0,0,0,0,0,0,0,508475,0,80508,0,0,0,0,0,25424,0,771186,0,0,0,563559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237,0,63559,,
PP1,3,I,20120918T155000000,0,891532,0,804440,0,61947,0,11876,0,3224,0,20767,0,1863,0,1403,0,47558,-5,753844,-3,933906,0,448756,0,0,0,298701,0,272727,0,233766,0,320346,0,359307,0,4329,0,757576,0,173160,0,4329,0,0,0,0,0,329004,0,606061,0,38961,0,0,0,25974,0,281385,0,0,0,194805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350649,,
PP1,3,I,20120918T155100000,0,906199,0,847171,0,61259,0,66296,0,7862,0,4890,0,516,0,6135,0,7342,0,490060,-2,198448,-1,762839,0,4651,0,162791,0,358140,0,479070,0,237209,0,493023,0,0,0,823256,0,13953,0,32558,0,0,0,4651,1,432558,0,339535,0,13953,0,0,0,102326,1,144186,0,200000,0,376744,0,0,0,0,0,0,0,0,0,23256,0,4651,0,0,0,0,0,790698,,
PP1,3,I,20120918T155200000,0,895121,0,801701,0,57866,0,6777,0,2893,0,6774,0,616,0,469,0,49032,-5,703488,-4,180348,1,486328,0,0,0,126050,0,121849,0,58824,0,491597,0,79832,0,0,0,945378,0,16807,0,0,0,0,0,0,0,105042,0,752101,0,29412,0,0,0,25210,0,222689,0,0,0,96639,0,75630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205882,,
PP1,3,I,20120918T155300000,0,905701,0,895653,0,72556,0,20269,0,4290,0,8332,0,352,0,2571,0,49928,-3,273662,-4,4862,2,154171,0,0,0,177273,0,300000,0,240909,0,163636,0,200000,0,0,0,877273,0,18182,0,22727,0,0,0,31818,0,359091,0,372727,0,13636,0,0,0,59091,0,522727,0,0,0,254545,0,4545,0,0,0,0,0,31818,0,18182,0,0,0,0,0,0,0,677273,,
PP1,3,I,20120918T155400000,0,911231,0,914463,0,35704,0,24445,0,6315,0,4286,0,182,0,2750,0,9715,-1,282137,-3,701720,1,144495,0,0,0,125000,0,237500,0,341667,0,87500,0,195833,0,0,0,920833,0,12500,0,8333,0,0,0,0,0,425000,0,275000,0,8333,0,0,0,16667,0,583333,0,62500,0,66667,0,8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429167,,
PP1,3,I,20120918T155500000,0,914034,0,896994,0,22669,0,39844,0,3191,0,6990,0,327,0,16921,0,17969,-3,507415,-3,244408,1,847764,0,0,0,133891,0,188285,0,284519,0,150628,0,209205,0,0,0,937238,0,0,0,0,0,0,0,0,0,640167,0,497908,0,4184,0,0,0,16736,0,518828,0,0,0,112971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414226,,
PP1,3,I,20120918T155600000,0,893578,0,898278,0,49615,0,72039,0,7543,0,2454,0,205,0,8464,0,23987,-3,897081,-2,154350,1,62693,0,0,0,154812,0,359833,0,435146,0,50209,0,364017,0,0,0,849372,0,12552,0,33473,0,0,0,0,0,987448,0,29289,0,16736,0,0,0,0,0,548117,0,0,0,493724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736402,,
PP1,3,I,20120918T155700000,0,917137,0,914346,0,28971,0,71562,0,2275,0,4047,0,735,0,4252,0,42728,1,877580,-1,502643,0,54316,0,4237,0,156780,0,317797,0,521186,0,33898,0,347458,0,0,0,864407,0,8475,0,29661,0,0,0,12712,0,703390,0,165254,0,50847,0,0,0,25424,0,834746,0,88983,0,478814,0,0,0,0,0,0,0,0,0,4237,0,8475,0,0,0,0,1,46610,,
PP1,3,I,20120918T155800000,0,905189,0,906584,0,35939,0,49879,0,5171,0,2495,0,406,0,6047,0,16585,-4,224397,-2,499244,1,218625,0,0,0,270833,0,266667,0,258333,0,112500,0,216667,0,0,0,912500,0,12500,0,12500,0,0,0,0,0,470833,0,4167,0,0,0,0,0,8333,0,441667,0,50000,0,279167,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,520833,,
PP1,3,I,20120918T155900000,0,902181,0,910362,0,35764,0,15732,0,10078,0,2851,0,280,0,2187,0,13418,-6,597709,-4,537096,1,913680,0,0,0,109705,0,143460,0,274262,0,156118,0,341772,0,0,0,928270,0,12658,0,0,0,0,0,0,0,375527,0,101266,0,0,0,0,0,156118,0,67511,0,0,0,29536,0,0,0,0,0,0,0,4219,0,0,0,0,0,0,0,0,0,185654,,
PP1,3,I,20120918T160000000,0,916537,0,928071,0,36801,0,39276,0,4715,0,1123,0,421,0,8773,0,4516,-3,367485,-2,626352,1,911282,0,0,0,137339,0,261803,0,493562,0,12876,0,420601,0,0,0,944206,0,4292,0,0,0,0,0,0,0,519313,0,0,0,42918,0,0,0,81545,0,854077,0,98712,0,454936,0,25751,0,12876,0,0,0,0,0,0,0,0,0,0,0,0,0,330472,,
PP1,3,I,20120918T160100000,0,911649,0,932026,0,22355,0,20166,0,4296,0,2300,0,479,0,2669,0,678,-4,354300,-2,819567,4,901107,0,0,0,21645,0,51948,0,402597,0,43290,0,168831,0,4329,0,883117,0,4329,0,25974,0,0,0,0,0,251082,0,181818,0,0,0,0,0,8658,0,316017,0,0,0,99567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207792,,
PP1,3,I,20120918T160200000,0,916054,0,953926,0,24258,0,33969,0,11435,0,1627,0,151,0,5008,0,16148,-3,895160,-2,637527,4,666525,0,0,0,91667,0,266667,0,708333,0,0,0,691667,0,0,0,862500,0,16667,0,41667,0,0,0,0,1,62500,0,0,0,4167,0,0,0,20833,0,250000,0,0,0,166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337500,,
PP1,3,I,20120918T160300000,0,912407,0,843185,0,109195,0,42251,0,16628,0,4820,0,652,0,6174,0,58636,-2,871931,-1,770015,1,364625,0,9662,0,328502,0,444444,0,415459,0,86957,0,386473,0,0,0,855072,0,9662,0,28986,0,0,0,0,0,632850,0,169082,0,0,0,0,0,86957,0,265700,0,4831,0,198068,0,4831,0,0,0,0,0,9662,0,0,0,19324,0,0,0,28986,0,859903,,
PP1,3,I,20120918T160400000,0,888259,0,774050,0,55701,0,73214,0,5469,0,6740,0,3157,0,252,0,21472,-6,419815,-4,898228,2,714538,0,4292,0,184549,0,150215,0,107296,0,356223,0,103004,0,60086,0,858369,0,51502,0,8584,0,622318,0,0,0,42918,0,81545,0,25751,0,0,0,158798,0,214592,0,30043,0,0,0,8584,0,120172,0,4292,0,55794,0,0,0,4292,0,0,0,0,0,450644,,
PP1,3,I,20120918T160500000,0,917516,0,936641,0,40902,0,8680,0,3113,0,6610,0,323,0,427,0,30632,-7,808065,-2,547409,2,268691,0,0,0,216667,0,183333,0,216667,0,162500,0,83333,0,0,0,929167,0,0,0,29167,0,0,0,0,0,200000,0,295833,0,12500,0,0,0,0,0,12500,0,0,0,137500,0,8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283333,,
PP1,3,I,20120918T160600000,0,919975,0,915720,0,46528,0,15026,0,2191,0,10764,0,280,0,758,0,30728,-3,403835,-2,418517,0,200441,0,13043,0,82609,0,91304,0,369565,0,26087,0,230435,0,21739,0,882609,0,21739,0,4348,0,17391,0,52174,0,286957,0,417391,0,4348,0,0,0,82609,0,65217,0,4348,0,252174,0,0,0,17391,0,0,0,4348,0,0,0,34783,0,0,0,0,0,78261,,
PP1,3,I,20120918T160700000,0,909414,0,891435,0,93951,0,6602,0,2640,0,23049,0,154,0,642,0,86103,-3,569874,-4,842787,0,257160,0,12712,0,25424,0,59322,0,296610,0,67797,0,394068,0,4237,0,902542,0,33898,0,0,0,21186,0,72034,0,398305,0,686441,0,0,0,0,0,177966,0,67797,0,0,0,521186,0,21186,0,4237,0,0,0,8475,0,0,0,21186,0,0,0,0,0,186441,,
PP1,3,I,20120918T160800000,0,880558,0,889187,0,65841,0,28005,0,3781,0,4671,0,266,0,1249,0,37129,-5,94474,-2,503224,0,385146,0,0,0,420833,0,445833,0,304167,0,54167,0,441667,0,0,0,941667,0,0,0,8333,0,0,0,0,0,512500,0,170833,0,0,0,0,0,0,0,120833,0,0,0,404167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479167,,
PP1,3,I,20120918T160900000,0,859616,0,914398,0,44458,0,21996,0,4814,0,5436,0,162,0,995,0,20407,-4,449863,-3,312290,0,194763,0,0,0,133891,0,213389,0,355649,0,0,0,774059,0,0,0,933054,0,8368,0,8368,0,0,0,0,0,686192,0,284519,0,0,0,0,0,0,0,121339,0,25105,0,531381,0,12552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284519,,
PP1,3,I,20120918T161000000,0,912977,0,810498,0,40278,0,19950,0,9142,0,14145,0,711,0,1256,0,13753,0,883703,-3,51464,2,447635,0,0,0,110619,0,101770,0,57522,0,8850,0,216814,0,4425,0,938053,0,4425,0,0,0,0,0,0,0,168142,0,588496,0,0,0,0,0,0,0,327434,0,115044,0,88496,0,0,0,22124,0,0,0,0,0,0,0,0,0,0,0,0,0,150442,,
PP1,3,I,20120918T161100000,0,925482,0,866229,0,42974,0,27442,0,2202,0,6316,0,844,0,1575,0,14946,0,817220,-2,433713,0,786574,0,0,0,45833,0,120833,0,4167,0,0,0,58333,0,0,0,933333,0,0,0,0,0,0,0,0,0,41667,0,454167,0,0,0,0,0,0,0,583333,0,0,0,341667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133333,,
